IdAvaliacao;StatusPedido;NotaAvaliacao;PrecoProduto;Categoria;QuantidadeFotos;Peso;Comprimento;Altura;Largura;CidadeVendedor;DiasEnvio;DiasPrevistoEntrega
c375cd08dec1755244bf4fcf8786a0d2;delivered;5;202.000;automotivo;1;2775;29;27;18;japira;4;32
c399eafa15aafaecdd1d9008f5b34ed6;delivered;5;83.000;utilidades_domesticas;1;2350;25;30;25;pedreira;7;36
c3b6c327eb657b15bc8df2675593c871;delivered;5;69.900;moveis_decoracao;6;2600;50;10;30;sao paulo;6;13
c3bad6ace99f286cca63a9dc7b2cb5ef;delivered;1;18.600;informatica_acessorios;1;167;24;14;11;ribeirao preto;6;28
c3da1e652a75671016ab4962c6ed4741;delivered;4;81.990;cama_mesa_banho;1;700;25;15;20;ibitinga;7;24
c41d8e81b046b66299d32f20b30a276e;delivered;5;349.990;eletroportateis;3;6200;30;22;62;sao paulo;8;20
c4555008146e0616bb53f69e0433a6b8;delivered;1;429.000;fashion_bolsas_e_acessorios;3;250;16;16;13;rio de janeiro;7;28
c4651c892d941ed7a422649798f51744;delivered;3;139.900;informatica_acessorios;2;200;20;15;20;porto alegre;7;15
c47d9e0bfd727f9813caa2dbc2a9e119;delivered;5;18.900;eletronicos;1;150;23;8;12;maringa;6;30
c4851ddb4390b5645b9e7bd8b4b643dd;delivered;4;75.000;moveis_decoracao;6;2600;50;10;30;sao paulo;10;16
c488fb7ea9d12eb94e5484e0a99598f8;delivered;5;139.900;moveis_decoracao;5;2100;31;49;31;sao paulo;4;17
c49f8ca7175b35fe1c3eb029cd4ed6b9;delivered;5;99.900;moveis_decoracao;1;2500;40;10;30;curitiba;6;24
c4a20a1d2d634f814cca9311edd60e99;delivered;5;379.000;cool_stuff;2;15800;70;36;48;sao paulo;14;29
c4a7b645c28d6e7178909873a59b40e6;delivered;4;39.990;moveis_decoracao;11;1200;30;10;25;ibitinga;7;26
c4da90a8c2e342338995bf5746859cea;delivered;5;57.900;NULL;;1000;50;10;12;piracicaba;6;20
c4ec86a4b51469925583dbb4b38b556c;delivered;4;45.900;moveis_decoracao;1;283;19;12;14;sao paulo;2;11
c5158f55c3e993e9074ede6ae7d5bd45;delivered;5;59.900;ferramentas_jardim;2;817;21;23;19;maua;6;17
c530814be9576266f48c8a16eae908d9;delivered;4;144.900;informatica_acessorios;1;233;16;14;15;maringa;7;25
c562ca2d5029940e9dbbc39f60952143;delivered;1;145.000;relogios_presentes;3;444;20;14;16;ribeirao preto;6;25
c5728419249a98ac26289f3959bd1436;delivered;5;85.400;malas_acessorios;1;1450;49;10;33;borda da mata;7;17
c5be8de5421e658a45042d6ca6a4ff64;delivered;5;64.900;moveis_decoracao;1;250;24;3;12;ibitinga;9;24
c5c906335a127dc59ca8e237a678a8e8;delivered;5;32.900;utilidades_domesticas;1;900;45;20;25;pedreira;3;24
c5e9770227f1dc8e0bd97ae08f10e26b;delivered;1;57.900;cama_mesa_banho;1;1250;35;10;20;brusque;2;31
c64f0e9812631c98654625c3977238ba;delivered;5;45.000;telefonia;2;100;16;3;20;santana de parnaiba;8;25
c6516c06c0d4d740735aa0f108b3a5a7;delivered;2;79.000;eletronicos;3;100;25;25;25;campos dos goytacazes;2;20
c6651e175e432ceceec4c2e34c8f403b;delivered;4;64.500;papelaria;1;500;19;49;39;belo horizonte;6;21
c66884522b6c22be174b8441affc7530;delivered;5;154.900;relogios_presentes;3;275;16;8;12;guariba;4;21
c68cf5a3ab39017aa0b907c66c7e7eed;delivered;2;89.900;moveis_decoracao;2;6150;40;30;40;porto ferreira;6;22
c6967e2c399bfe4a35f350c091f15e9f;delivered;5;48.900;bebes;1;600;20;13;13;limeira;4;8
c6badcbdcaa9b8d722fa9d4e83ad1fad;delivered;5;21.150;utilidades_domesticas;1;5500;32;32;32;sao paulo;5;26
c6bb1a10758cdaa2fe37ca7ef0cff013;delivered;4;99.970;cama_mesa_banho;1;8750;16;50;40;betim;8;29
c6ca93c5d3a998bc41d6e267ca290de9;delivered;5;129.900;moveis_decoracao;4;2400;105;3;70;cascavel;8;24
c6e6b591fc31ade45bc6410132a9ac4b;delivered;5;56.990;perfumaria;4;350;18;11;20;santo andre;9;27
c6efaad58db24d7893e80870315ffd88;delivered;5;69.500;cama_mesa_banho;1;800;40;4;30;ibitinga;4;19
c703ad4c01f64e03217e9029336587d5;delivered;3;69.900;moveis_decoracao;6;2600;50;10;30;sao paulo;7;18
c72bb2ac0b37b74ce3185fc051f755be;delivered;5;24.900;consoles_games;1;200;19;13;17;sao paulo;6;28
c789bd2c6dcf3ccf2786b39fc0ae85b1;delivered;5;24.990;telefonia;6;300;17;4;12;sao paulo;7;29
c7d8720095259514d22aa357688b3bb3;delivered;4;29.500;cool_stuff;8;1867;36;6;36;sao paulo;7;23
c7f5341f8c2bb7535a09e4a438673a75;delivered;5;59.800;ferramentas_jardim;5;880;22;21;19;teresopolis;6;27
c80c636f79b40455e28941019a650f06;delivered;4;119.990;beleza_saude;1;700;25;12;19;sao luis;6;33
c82439369cc28c97ffa65c6fc56bd2d2;delivered;5;39.900;brinquedos;6;900;43;18;23;sao paulo;7;14
c864d7ec3ced3f441f9b6d45d78e1f8f;delivered;5;26.400;cama_mesa_banho;1;550;35;2;50;ibitinga;2;14
c888e9da2845d8f0ec5d682e050205aa;delivered;1;59.000;ferramentas_jardim;2;1650;30;22;30;sao jose do rio preto;6;28
c84c8273d87030980ee54dbecbc055c4;delivered;5;40.000;utilidades_domesticas;4;200;22;7;15;curitiba;5;15
c86437eebd2a838cc7cc62215083e672;delivered;4;199.000;telefonia;3;150;20;7;14;brasilia;7;29
c872bded707418c9f214f6c4f51a837b;delivered;5;49.990;perfumaria;2;250;20;8;21;santo andre;11;30
c880f17947402374c0312bea411a7e18;delivered;3;64.900;fashion_bolsas_e_acessorios;4;200;16;5;11;sao paulo;5;26
c8cc319a233176ea43842283aa4a41c5;delivered;5;266.780;automotivo;3;3800;60;15;25;guarulhos;6;33
c8f09a2d38a753ca173da80483cd1d4e;delivered;5;198.900;relogios_presentes;4;250;105;13;13;sumare;4;38
c92cdd7dd544a01aa35137f901669cdf;delivered;4;34.900;esporte_lazer;2;300;19;12;16;ribeirao preto;6;27
c96f5eea21a9526f823f64b99a9309a8;delivered;4;35.000;telefonia;2;100;16;3;11;santana de parnaiba;7;29
c972bc089fa7275b1048e9f87f57d441;delivered;5;25.000;bebes;1;13050;65;30;40;itatiba;4;25
c98a457ac3aa6e1ae645162c22ae6f40;delivered;5;94.900;bebes;1;8500;30;64;20;sao paulo;6;14
c9a2d6f723d15aa23d41b6db46c0588c;delivered;5;47.000;informatica_acessorios;1;1217;21;15;11;ribeirao preto;12;29
c9d99455198b29f3ab48668a0236bd82;delivered;5;94.990;bebes;4;1300;42;25;15;sao paulo;7;21
c9f297251695e196339dd6f0dbb2a43b;delivered;5;42.990;brinquedos;4;200;16;7;11;sao paulo;7;20
c9f297ccfd00f99b1b5fda5de0426f06;delivered;4;39.990;livros_interesse_geral;3;625;28;7;19;santo andre;12;15
ca09d5950900c3a43903e614c588e791;delivered;5;139.990;brinquedos;7;700;44;12;22;sao paulo;5;24
ca2afdf36803f89a7d902413d16a8143;delivered;3;125.000;esporte_lazer;1;1250;31;32;31;guara;6;18
ca46d0e3d722082f9d8cece5b150e829;delivered;5;99.000;climatizacao;1;200;20;11;11;piracicaba;3;5
ca5b86a1423e560c086b5a2a06c9f702;delivered;5;70.900;moveis_decoracao;1;1150;35;35;35;ibitinga;6;19
ca5bc3c72f83c6fb95f7f72b290a492c;delivered;5;1.299.900;pcs;4;2650;16;31;39;lauro de freitas;7;18
ca61d33ce36b998cf6bfc38f48859425;delivered;3;48.000;cama_mesa_banho;2;800;16;10;16;ibitinga;5;26
cab3413d23b5708fc8d42147730a382b;delivered;4;44.900;informatica_acessorios;1;350;20;2;26;santos;6;16
cad34706195f8de7ac0a8572305251c2;delivered;4;190.000;beleza_saude;1;1100;30;12;16;sao paulo;5;26
cae08f0ec034fdebdae2741dff0788fd;delivered;5;89.000;papelaria;2;7000;60;20;30;campo limpo paulista;10;32
cb0de6745dc7d44ff821eabbc2613df9;delivered;1;56.990;perfumaria;2;400;18;11;11;santo andre;8;36
cb1167d0d72ad282833cc85c0fe178f1;delivered;5;98.000;beleza_saude;3;925;25;6;16;jacarei;7;29
cb6097b53f2d6ceba3c58379e39c2cf7;delivered;5;99.990;ferramentas_jardim;1;6050;20;20;20;ilicinea;2;22
cb688eecb7d9a1be457dac10353833dc;delivered;5;199.000;informatica_acessorios;5;150;28;8;12;rio de janeiro / rio de janeiro;6;22
cb7202e34a70aaf7e40ef7c532844240;delivered;5;39.990;fashion_bolsas_e_acessorios;3;400;16;11;11;sao paulo;7;23
cb929ffa8e05eedbe07807f1785c96dc;delivered;5;89.900;cool_stuff;2;200;24;4;18;novo hamburgo;5;38
cb9e4e54628c07f722f709236cc2874a;delivered;4;18.980;telefonia;1;150;19;4;11;sao paulo;6;25
cbaa2ae22347e22bbb037d421072eee9;delivered;5;59.990;cama_mesa_banho;1;1450;30;15;30;ibitinga;7;20
cbb7104de0613c9a2a885428d6830284;delivered;4;22.990;telefonia;2;117;18;6;12;sao paulo;7;8
cbc95cd7c8d97266538c560f19c373af;delivered;3;74.900;cama_mesa_banho;6;1117;31;15;26;itirapina;6;21
cbee93bee5bbb9cb1936f33ec12349c8;delivered;5;19.900;eletronicos;1;150;20;13;18;maringa;6;20
cc0baba78f3d3e11562b5b7e8b94f24c;delivered;5;94.990;informatica_acessorios;1;300;16;16;16;maringa;7;22
cc1868a53b1ab9cb164e699c174af090;delivered;4;69.900;esporte_lazer;1;2500;20;11;11;jau;6;20
cc2f843646d1c1da96a9c93e2f566ed8;delivered;5;78.900;informatica_acessorios;1;200;20;13;13;maringa;6;24
cc3131420fc4ad3a0cd49b2bddb483ee;delivered;5;199.990;brinquedos;4;1300;25;25;20;rio de janeiro;7;24
cc4a546666e8d13948e99ae86eaa2b43;delivered;5;45.000;esporte_lazer;7;800;42;8;26;sao paulo;6;12
cc81654642803eb21f0a164e476a9a6f;delivered;3;109.990;bebes;1;14950;77;20;53;itatiba;6;17
cc8e461be40a9d43b3333d9ecb4bd3d0;delivered;5;129.940;moveis_escritorio;1;7513;53;62;26;itaquaquecetuba;12;19
ccb1dce33a18c79f65dd0f73ce14f79b;delivered;5;11.000;bebidas;1;333;17;16;16;vicente de carvalho;3;38
ccb7d16b309b58a778c864faec6c6118;delivered;5;110.000;beleza_saude;5;3500;36;25;21;sao paulo;4;18
ccc610454b2643598d5a3dd3af5f3e80;delivered;1;69.900;automotivo;6;5950;47;19;23;penapolis;6;27
ccd19f02563370325666a381d22aab1a;delivered;4;180.000;automotivo;2;300;25;25;25;brusque;6;16
ccd343b646110da75698e132fcfcb187;delivered;5;29.000;esporte_lazer;4;233;22;16;14;praia grande;3;7
ccd99a847bb0c7c6fe6d2f387ddc6ae4;delivered;5;59.900;ferramentas_jardim;2;1650;30;22;30;sao jose do rio preto;7;28
ccde13d364749a754796dcdc40da5c0d;delivered;5;59.900;automotivo;6;6300;47;19;23;penapolis;4;22
cce164d04c8c741a75e289598ecee755;delivered;5;20.000;automotivo;3;200;30;20;20;sao paulo;8;29
ccf8cb02ddcb90621b138b839a7a131a;delivered;4;39.990;esporte_lazer;2;400;26;16;21;pinhais;4;19
cd2be55d5cc78798af3c5e7ee4a89e98;delivered;4;199.900;brinquedos;1;6038;49;19;44;sorocaba;6;28
cb37c047cdd30e15b212edeaf9f9cdc4;delivered;2;17.990;cama_mesa_banho;1;200;20;10;15;ibitinga;6;24
cb3997dc94b153df1e835b2bc233554c;delivered;5;118.000;beleza_saude;1;400;20;12;12;sao sebastiao;6;23
cb4f3576229c52f08a7cc8ee6ab8da7c;delivered;1;65.990;cool_stuff;1;700;42;25;15;sao paulo;4;22
cb63cd0fdc0549fc8fc4ebd43db50fe5;delivered;5;17.990;telefonia;1;50;19;4;20;sao paulo;6;25
cb6fe4f91f83d9222b7c8e14959055e1;delivered;3;34.900;beleza_saude;1;700;16;17;11;echapora;7;23
cbbbb949d210bbe6d76a094bda2fa8db;delivered;1;199.000;ferramentas_jardim;9;2150;70;8;34;sao paulo;6;23
cbc839b05f409e7e780a450b0bd64feb;delivered;3;40.900;moveis_decoracao;4;650;25;14;19;guarulhos;4;29
cbfbfb03c7ed5d514f3493bb153d2fdf;delivered;2;67.990;informatica_acessorios;2;450;16;4;20;sao paulo;8;22
cbfc630a75064e691473b1d8ea4e1da5;delivered;4;420.000;beleza_saude;1;2000;30;12;16;sao paulo;7;23
cc0211ae7384fabe4b4fede72fa82979;delivered;5;59.000;ferramentas_jardim;2;1650;30;22;30;sao jose do rio preto;6;35
cc2b21775364b08a1ee52c1405cef6fa;delivered;5;49.990;pet_shop;6;250;13;16;16;piracicaba;6;28
cc6d5d6b0bab2eed12a19886cb70dab8;delivered;3;59.900;cool_stuff;4;4100;89;4;42;uberlandia;6;24
cca1567911b8150cfda5ce46e6a8ad7a;delivered;4;59.900;ferramentas_jardim;2;1550;30;22;30;sao jose do rio preto;6;27
cca1f09408bb9c03ccc236339d4b2c61;delivered;5;59.990;relogios_presentes;4;350;16;14;11;sao goncalo;8;29
ccc1adac52cfe1b953f071ac30007b51;delivered;4;49.900;moveis_decoracao;1;600;17;17;17;jales;6;20
cce1718f2e97945a47e9831836a3c564;delivered;4;15.990;telefonia;1;100;16;11;9;sao paulo;4;21
cd618247d19ac8200e2391d4e9c84272;delivered;5;98.900;papelaria;1;2283;27;35;35;borda da mata;4;38
cd6f9b17b95f42de8b59760472ef380b;delivered;5;112.000;ferramentas_jardim;4;8875;40;14;43;cariacica;9;26
cd70d221190a9c78d1dc3a77e237421f;delivered;5;19.900;eletronicos;1;150;20;13;18;maringa;6;31
cd857d496ffc7e4415fac7ac844e34d2;delivered;5;84.900;NULL;;900;29;11;23;sorocaba;5;24
cd85f692057ef5c4bc4f0dbd4f064173;delivered;3;55.000;relogios_presentes;5;250;16;2;20;sao paulo;5;32
cd8f002e6ad2f2fc506eda02cb46e275;delivered;4;139.000;brinquedos;1;1400;64;10;25;serra negra;4;31
cda3ab512f9d9c141fce7211750a2fc5;delivered;1;56.990;perfumaria;2;400;18;11;20;santo andre;7;19
cda5b097e1a7be19409ce76f2ef8cdf5;delivered;1;89.900;brinquedos;2;1500;40;25;20;sao paulo;6;29
cdc5c81bd9377ccbf9cb95f05648c31b;delivered;5;49.900;ferramentas_jardim;2;1650;30;22;30;sao jose do rio preto;4;24
ce1ed494f50d32d80de49688bdda8adb;delivered;5;11.900;telefonia;2;100;16;4;11;sao paulo;8;37
ce9286d3a6bee8b4c730baf27bda9ceb;delivered;4;205.000;cama_mesa_banho;5;9750;35;12;30;sao paulo;8;16
ceb5e7e8598d5c949e346aca45a4c8e0;delivered;5;59.900;ferramentas_jardim;2;1500;30;22;30;sao jose do rio preto;4;30
cebebf888332f2a9e7f3fc918acc153f;delivered;5;35.200;eletrodomesticos;2;600;20;13;15;praia grande;5;18
cef1893e0494bda92a3fea6c672f6413;delivered;5;139.990;moveis_decoracao;4;6050;30;40;30;limeira;7;18
cef5676433f238698f8ab21164e27bed;delivered;4;140.000;informatica_acessorios;4;175;20;20;20;jacarei;11;21
cf04f06fcf9a20f93ecb1e1d4ed61316;delivered;5;35.000;relogios_presentes;8;200;16;2;11;sao paulo;6;13
cf4237668031cd9417e12bef8fa3354d;delivered;4;50.900;moveis_decoracao;1;800;30;3;19;ibitinga;9;24
cf467b4a7022b19868358b70090c7f2a;delivered;5;53.900;ferramentas_jardim;2;1650;30;22;30;sao jose do rio preto;6;26
cf4fa5c4c2a44cd14abac55d118d7033;delivered;5;109.900;cama_mesa_banho;1;800;78;3;52;bariri;4;22
cf75ba3b3b16ca972335c42fbf21efdc;delivered;5;116.000;la_cuisine;1;2450;81;7;40;concordia;7;22
cf81de2d1408912d9b412cc75501998c;delivered;2;29.990;telefonia;4;100;19;3;11;sao paulo;4;45
cfc40df793d2e7064a71cf807cebda0e;delivered;4;55.760;bebidas;1;1400;18;32;22;porto alegre;4;37
cfe5714a6f86fd6adf840f4d9ce90e39;delivered;5;44.900;utilidades_domesticas;1;700;22;6;11;guarulhos;7;11
d02899c2f95ad24722b44335ed84f870;delivered;5;259.000;moveis_quarto;2;100;16;5;14;porto alegre;6;26
d02cde2459e805269b6cca50abf28508;delivered;5;345.950;ferramentas_jardim;1;9200;33;7;33;curitiba;5;20
d04bfe3b90e5436b03b65e86d8b6e62d;delivered;2;110.000;relogios_presentes;3;584;16;11;13;ribeirao preto;5;33
d053ebc0d0658165ba9a3ad761f2e259;delivered;5;59.900;automotivo;5;5400;78;4;47;penapolis;6;33
d055ea9c92d349c374b618621e295f52;delivered;5;38.090;automotivo;1;800;30;30;30;alfenas;4;22
d0bfbee703af39a09bd41153799408ef;delivered;3;169.900;bebes;4;5000;40;10;40;tupa;2;16
d0dad1cda5714e5e94b70fb5243349a6;delivered;2;69.000;utilidades_domesticas;3;1700;40;3;30;jacutinga;4;22
d0fb41dbf847768e47e51c87a3bb6080;delivered;5;134.900;bebes;2;650;24;14;18;limeira;7;24
d1022bc36ae98c11c7479dedc36f837f;delivered;5;69.900;moveis_decoracao;6;2600;50;10;30;sao paulo;6;28
d14b3a7180daca18c3286c0a3c0cbc33;delivered;5;17.990;telefonia;1;150;18;10;11;sao paulo;6;24
d164a82a70798e3ff3cd70f788271322;delivered;5;69.900;fashion_underwear_e_moda_praia;3;300;30;30;30;sao paulo;6;19
d17b5480a23d68552165b9ec7dcd94ca;delivered;4;14.900;eletronicos;1;125;18;8;12;maringa;4;24
c907dc33c7a7502f103405734bd2ea7b;delivered;5;19.990;telefonia;2;50;18;6;11;sao paulo;7;25
c925d1efff6c9827d3a7f25b7332dd3d;delivered;5;169.000;ferramentas_jardim;2;7650;20;20;20;ilicinea;4;16
c9270954beb7eba10ca9622c4bc2989f;delivered;4;34.990;esporte_lazer;3;2050;20;20;20;curitiba;6;27
c93861b1bc0f2f536c3bb61656cfd36c;delivered;4;149.000;informatica_acessorios;4;300;16;4;20;jacarei;5;25
c93f77eac20f702201bc9049953e3ff8;delivered;5;34.000;automotivo;1;450;48;8;14;sao paulo;9;27
c94c201b260a0431ea8eb39327908feb;delivered;5;59.900;esporte_lazer;4;1700;28;14;22;canoinhas;8;30
c9595420913e9a91f5dcf464a9dd7783;delivered;4;70.000;moveis_decoracao;1;1850;30;30;30;sao paulo;5;33
c96ab1f0398a05ae5f2fb37592825a2e;delivered;1;39.900;moveis_decoracao;2;8550;40;32;40;borda da mata;6;28
c96c48d844cf6b11c4c433eff1d2b2b3;delivered;4;62.700;cama_mesa_banho;2;600;70;10;40;ibitinga;11;21
c99d3debfd0b97dfba3475798ad8584e;delivered;5;122.990;NULL;;400;20;12;15;guarulhos;6;29
c9c362270b71eec28c6e6c1e4b752a1b;delivered;5;228.000;perfumaria;1;250;24;12;11;sao paulo;8;11
c9fa49205d25cfcb9f9166c94ceb965a;delivered;3;298.900;cool_stuff;5;650;36;16;11;sao jose dos campos;7;27
ca4337c4d52184f5cf03f51cf7f38c7a;delivered;5;49.900;ferramentas_jardim;2;1650;30;22;30;sao jose do rio preto;4;19
ca7ca19bce6595f67e21aebe7c1f735f;delivered;4;146.990;moveis_escritorio;1;15475;81;7;83;itaquaquecetuba;12;19
cab022de2272491908e766cfe90b2779;delivered;2;62.800;market_place;1;175;17;10;19;santo andre;10;35
cad9ca7f182cf2861811d5855862e2fd;delivered;4;149.990;cool_stuff;1;1050;36;24;22;sao paulo;6;12
cb0afd21795569cda373d39c5a0ca502;delivered;3;89.900;cama_mesa_banho;1;1383;50;10;40;ibitinga;6;24
cb20f4003e7cc33a1a5d1d21ae44c7fd;delivered;3;55.000;relogios_presentes;3;850;48;16;35;serra negra;7;18
cb2fc3e5711b5ae85e0491ee18af63ed;delivered;3;33.800;beleza_saude;1;1075;17;13;15;artur nogueira;4;26
cb41dca534491447a751fae27f172089;delivered;5;78.900;informatica_acessorios;1;207;19;11;14;maringa;12;33
cb99df7bc5d087162c24a72e4104574d;delivered;5;250.000;construcao_ferramentas_iluminacao;1;12000;45;35;45;sao paulo;7;20
cba1bfb26ce12243350855b93b57dcce;delivered;4;179.900;cama_mesa_banho;1;2950;19;35;31;mirandopolis;6;35
cbb42226e710cb0c55821f3d0744bfe5;delivered;4;232.750;ferramentas_jardim;3;1600;18;22;17;votorantim;10;23
cc0f1ca9f4266fbadf18047eca5e29eb;delivered;5;149.900;cama_mesa_banho;1;1350;36;6;36;rio de janeiro;5;29
cc231638e8c048efddc14a2ae7023c6b;delivered;1;27.990;telefonia;6;350;17;4;12;sao paulo;6;26
cc4e1115d5c84efa5976f12404569949;delivered;5;19.900;market_place;3;150;22;5;14;sao paulo;8;13
cc9157a190715a671d095d5071c38b22;delivered;5;19.990;telefonia;1;100;19;3;11;sao paulo;7;25
ccc0262ad37ca5bfb21f5a0157cd1acd;delivered;5;18.900;eletronicos;1;125;18;8;12;maringa;3;9
cd483da3b9fbda0bcbd27ae634b2b796;delivered;3;168.900;informatica_acessorios;1;1623;32;15;39;aracaju;6;24
cd6207886a389efb19386c12e080ab60;delivered;5;339.990;beleza_saude;2;838;28;14;21;sao paulo;8;22
cd6315b70be6dcc8cb46ca929eafc79c;delivered;5;89.900;instrumentos_musicais;1;733;19;17;18;rio de janeiro;16;49
cd72c02eeb51c9e6a6394e0eab556bc8;delivered;5;71.900;market_place;1;800;25;37;36;santo andre;8;17
cdb3ef6ac2146f626ff0a98e8ab87277;delivered;5;239.900;perfumaria;1;425;21;21;18;umuarama;8;22
cdbf21f797f66cbe26575934c781c5bf;delivered;5;63.900;informatica_acessorios;1;242;22;14;14;maringa;6;32
cde63556ef00a605bff898ceb2f4d559;delivered;5;66.390;alimentos;1;750;16;12;15;sao jose do rio preto;4;19
ce5f5aa7f8a6f2751c2d72e4558f609c;delivered;5;23.800;esporte_lazer;1;260;21;16;20;belo horizonte;7;26
ce6724cc84c674a4a4e183e6452cf94d;delivered;5;178.500;perfumaria;2;833;20;12;19;campinas;6;24
ce7b733543c6042c42bf2a8e3f80d665;delivered;5;79.000;papelaria;2;7050;30;20;17;campo limpo paulista;4;22
cea42e38ad1d6da7820f547b6f75bf78;delivered;5;149.900;informatica_acessorios;1;533;22;11;20;recife;2;20
ceaa11a096ae1b433b514964f54165d1;delivered;4;129.900;moveis_decoracao;3;2550;105;3;70;cascavel;9;26
cede16d08530c51116a77077faf1bf13;delivered;5;89.000;papelaria;4;1500;60;20;29;campo limpo paulista;6;21
cef279c1a4095d493c4adbcc1715dc0c;delivered;5;13.000;cool_stuff;2;300;23;10;17;itatiba;7;14
cf0405dd4ce699bd554360b42f41118f;delivered;3;55.000;relogios_presentes;4;250;16;2;11;sao paulo;6;14
cf07ceb519a46e9a80450ad3222d6da0;delivered;5;320.000;malas_acessorios;3;9175;30;36;46;belo horizonte;6;14
cf32a4e3e67a84765c40362f3070c1bb;delivered;5;59.900;moveis_decoracao;2;550;68;8;13;campinas;6;22
cf54f2a2357c1f8845030dc6756ca24b;delivered;5;89.900;utilidades_domesticas;1;1450;50;5;50;sao paulo;7;10
cf5d3abbc10e5f4de160732fe03432ce;delivered;5;30.900;brinquedos;3;400;45;5;25;andradas;9;32
cf7641030ad5f1058164e1efa44a8609;delivered;4;119.000;informatica_acessorios;1;6550;20;20;20;ilicinea;6;19
cfeabd3a606b021d2a6eb59494136e7e;delivered;4;104.990;pet_shop;1;156;18;10;14;rio de janeiro;6;27
cffada0021ba90a6c3add8367222619d;delivered;5;309.000;construcao_ferramentas_ferramentas;1;570;17;10;17;lages;6;24
cd57e2971b81c796536cefb187a26631;delivered;1;109.900;cool_stuff;5;2900;50;20;20;sao paulo;4;27
cd6f089e896732c91671704c7f51790e;delivered;4;209.000;eletronicos;3;500;17;9;25;curitiba;6;24
cd79e795a8e2a9b6393489b3a67d7278;delivered;5;42.900;perfumaria;3;135;17;4;12;nova friburgo;6;25
cd82f4ad40e7be7ed064746aa35ba3af;delivered;5;89.900;cama_mesa_banho;1;1383;50;10;40;ibitinga;5;26
cd9125d39cfcb70ed3967732642e4864;delivered;3;59.900;moveis_decoracao;2;1950;43;14;12;fazenda rio grande;6;23
cdb1de4757ded14025722e0054011c11;delivered;4;259.990;esporte_lazer;1;3200;30;32;20;rio de janeiro;6;24
cdb88dae33d55e04f036db9dee797f99;delivered;5;129.800;brinquedos;6;7000;20;62;35;canoas;4;29
cdc68d8dc304a8afb88f99f7682cb22e;delivered;5;174.440;cama_mesa_banho;1;8350;45;15;35;ibitinga;5;32
cdcd0cb0ec3a23a2fb64a421d5cd3b55;delivered;5;41.900;informatica_acessorios;2;50;23;12;19;sao  paulo;6;15
cdd71ce79cf6eb23fe0e44685f39436d;delivered;5;7.500;papelaria;3;300;30;10;20;marilia;5;25
cde97e23deec3aa11e838402378706ee;delivered;1;179.000;papelaria;3;9850;30;19;60;campo limpo paulista;6;23
ce3d60acfa5bd5f39d713af693cfc24c;delivered;4;289.900;market_place;3;1725;31;8;33;lajeado;4;26
ce90b620b5f241839e9e1113693bce07;delivered;4;74.900;moveis_decoracao;2;1500;38;7;28;tres coracoes;10;24
ceb886db5c5635f41a3137408e30a015;delivered;5;25.900;cama_mesa_banho;1;450;40;4;30;ibitinga;19;38
cefd5addd1ea4495b3368e6353788969;delivered;4;110.000;fashion_underwear_e_moda_praia;3;275;19;9;27;assis;4;20
cf1917bdb6925187eb7886ad0a11e745;delivered;4;120.000;eletrodomesticos;4;150;30;10;15;praia grande;5;32
cf1e687f2b244ab531f66e19539d6ca3;delivered;3;74.000;cama_mesa_banho;1;1383;50;10;40;ibitinga;2;9
cf29e5475b944c25a1acfde0d2e83cf7;delivered;5;99.990;papelaria;2;1000;25;41;30;belo horizonte;6;26
cf6ec44a22aa0a5493571b9de442d618;delivered;5;88.900;beleza_saude;1;210;17;9;12;betim;9;18
cf8b4347ae76e6b7992a8c63f3d51774;delivered;5;110.990;beleza_saude;1;650;19;12;13;sao luis;8;27
cf90032e1fa55e3b1d7009c418b828a9;delivered;5;89.900;malas_acessorios;2;16100;35;65;44;santa barbara d´oeste;7;13
cf98a43c043845dee2151c1514b02e77;delivered;1;240.000;utilidades_domesticas;1;8600;45;35;35;sao paulo;6;10
cfca8bb660af10d32d37c7f12005b418;delivered;3;35.900;cool_stuff;1;400;30;30;40;rio de janeiro;4;29
d00480ac2e142d74ec3d408a9f70c6b1;delivered;5;140.000;bebes;4;1533;39;13;32;sao paulo;4;18
d028800212f03ade8edb0203748c0259;delivered;5;150.000;construcao_ferramentas_construcao;1;5450;23;24;23;sao paulo;6;5
d034cada9526d1e83121cc3336a42a50;delivered;5;44.000;relogios_presentes;4;250;16;2;20;sao paulo;3;11
d03e099017b71c723ff948b298997c01;delivered;5;58.900;utilidades_domesticas;1;7000;26;47;27;jundiai;4;11
d06f93784e2a757358669fdd8fe15575;delivered;5;129.000;brinquedos;1;650;33;14;23;sao paulo;4;25
d0b82288e698c21252377956ddc98c69;delivered;5;239.000;consoles_games;1;525;19;19;19;cascavel;15;32
d110d158a6a76e2dde82b87a6b74212a;delivered;5;1.380.000;telefonia_fixa;2;3060;30;11;26;sao paulo;7;33
d15d101c5554e0a8e20e1884e1cf9908;delivered;5;86.500;utilidades_domesticas;2;1190;38;20;22;pinhalao;6;22
d172d5e74e76cff4025838e1e6042193;delivered;5;72.990;cool_stuff;1;1000;42;25;15;sao paulo;6;14
d17356da2c4d918092c2f69b8ab38eaa;delivered;5;139.900;relogios_presentes;1;50;16;8;16;novo hamburgo;13;41
d1afc4b01e9b64ebb27196b0e94636a5;delivered;5;99.880;eletroportateis;3;1000;23;12;18;jaboticabal;6;24
